Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
524,Nicholas Pierini,it,"FW,MF",Sassuolo,18,1998,3,43,14,1.3,0.5,0,,3,,23,0.00,0,0,0,0.00,+0.80,0.0,0.9,-0.8,-1.88,+0.80,/en/players/7cc89a5f/matchlogs/2017-2018/summary/Nicholas-Pierini-Match-Logs
525,Andrea Pinamonti,it,FW,Inter,18,1999,1,14,14,0.4,0.2,0,,1,,33,0.00,0,0,0,0.00,-0.95,0.2,0.2,0.0,+0.31,-0.95,/en/players/08aa9cd1/matchlogs/2017-2018/summary/Andrea-Pinamonti-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Carlo Pinsoglio,it,GK,Juventus,27,1990,1,28,28,0.8,0.3,0,,1,,33,3.00,0,1,-1,-3.21,-4.89,0.9,0.4,+0.5,+1.81,-4.89,/en/players/f6a06749/matchlogs/2017-2018/summary/Carlo-Pinsoglio-Match-Logs
527,Vincenzo Pinto,it,MF,Benevento,16,2000,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/9ad9cf3b/matchlogs/2017-2018/summary/Vincenzo-Pinto-Match-Logs
528,Fabio Pisacane,it,DF,Cagliari,31,1986,24,"1,927",80,56.3,21.4,22,,2,,10,1.04,16,29,-13,-0.61,+0.30,23.5,29.4,-5.9,-0.28,+0.30,/en/players/56400c01/matchlogs/2017-2018/summary/Fabio-Pisacane-Match-Logs
529,Riccardo Piscitelli,it,GK,Benevento,23,1993,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/845ca6cd/matchlogs/2017-2018/summary/Riccardo-Piscitelli-Match-Logs
530,Marco Pissardo,it,GK,Inter,18,1999,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/73ba463e/matchlogs/2017-2018/summary/Marco-Pissardo-Match-Logs
531,Semuel Pizzignacco,it,GK,Udinese,15,2001,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/4f537cf7/matchlogs/2017-2018/summary/Semuel-Pizzignacco-Match-Logs
532,Marko Pjaca,hr,"FW,MF",Juventus,22,1995,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/2c38b327/matchlogs/2017-2018/summary/Marko-Pjaca-Match-Logs
533,Miralem Pjanić,ba,MF,Juventus,27,1990,31,"2,484",80,72.6,27.6,28,,3,,1,2.61,57,15,+42,+1.52,-0.40,38.9,20.9,+18.0,+0.65,-0.40,/en/players/ad6df2d5/matchlogs/2017-2018/summary/Miralem-Pjanic-Match-Logs
534,Andrea Poli,it,MF,Bologna,27,1989,32,"2,543",79,74.4,28.3,32,,0,,2,1.19,30,39,-9,-0.32,-0.01,26.5,39.7,-13.2,-0.46,-0.01,/en/players/b3fd7075/matchlogs/2017-2018/summary/Andrea-Poli-Match-Logs
535,Matteo Politano,it,FW,Sassuolo,23,1993,36,"2,812",78,82.2,31.2,33,,3,,2,1.19,23,49,-26,-0.83,-0.24,42.7,40.1,+2.6,+0.08,-0.24,/en/players/5e861944/matchlogs/2017-2018/summary/Matteo-Politano-Match-Logs
536,Giacomo Poluzzi,it,GK,SPAL,29,1988,0,,,,,0,,0,,17,,,,,,,,,,,,/en/players/07f55871/matchlogs/2017-2018/summary/Giacomo-Poluzzi-Match-Logs
537,Simone Pontisso,it,MF,Udinese,20,1997,1,10,10,0.3,0.1,0,,1,,20,0.00,0,0,0,0.00,+0.40,0.1,0.0,+0.1,+1.31,+0.40,/en/players/8a2d3fdb/matchlogs/2017-2018/summary/Simone-Pontisso-Match-Logs
538,Dennis Praet,be,MF,Sampdoria,23,1994,32,"2,657",83,77.7,29.5,31,,1,,2,1.38,43,44,-1,-0.03,+0.32,38.5,47.3,-8.8,-0.30,+0.32,/en/players/86695068/matchlogs/2017-2018/summary/Dennis-Praet-Match-Logs
539,Manuel Pucciarelli,it,FW,Chievo,26,1991,22,"1,380",63,40.4,15.3,17,,5,,16,0.91,13,28,-15,-0.98,-0.63,12.4,19.4,-7.1,-0.46,-0.63,/en/players/a1c7b425/matchlogs/2017-2018/summary/Manuel-Pucciarelli-Match-Logs
540,Christian Puggioni,it,GK,Benevento,36,1981,14,"1,179",84,34.5,13.1,14,,0,,1,0.71,12,26,-14,-1.07,+0.42,11.9,27.8,-15.9,-1.22,+0.42,/en/players/b39dfab0/matchlogs/2017-2018/summary/Christian-Puggioni-Match-Logs
541,Christian Puggioni,it,GK,Sampdoria,36,1981,9,810,90,23.7,9.0,9,,0,,13,1.89,18,12,+6,+0.67,+1.01,13.0,16.6,-3.6,-0.40,+1.01,/en/players/b39dfab0/matchlogs/2017-2018/summary/Christian-Puggioni-Match-Logs
542,Erick Pulgar,cl,MF,Bologna,23,1994,32,"2,770",87,81.0,30.8,31,,1,,0,1.09,33,44,-11,-0.36,-0.22,29.5,43.5,-14.0,-0.45,-0.22,/en/players/4611e028/matchlogs/2017-2018/summary/Erick-Pulgar-Match-Logs
543,George Pușcaș,ro,"FW,MF",Benevento,21,1996,11,702,64,20.5,7.8,7,,4,,10,0.36,3,16,-13,-1.67,-0.41,11.0,14.1,-3.1,-0.40,-0.41,/en/players/c23c8e0d/matchlogs/2017-2018/summary/George-Puscas-Match-Logs
544,Fabio Quagliarella,it,FW,Sampdoria,34,1983,35,"2,719",78,79.5,30.2,33,,2,,1,1.37,50,41,+9,+0.30,+1.97,42.1,48.6,-6.6,-0.22,+1.97,/en/players/ee4f2f3b/matchlogs/2017-2018/summary/Fabio-Quagliarella-Match-Logs
545,Ivan Radovanović,rs,MF,Chievo,28,1988,35,"3,140",90,91.8,34.9,35,,0,,0,0.97,32,51,-19,-0.54,+0.74,28.0,49.8,-21.8,-0.63,+0.74,/en/players/023937a9/matchlogs/2017-2018/summary/Ivan-Radovanovic-Match-Logs
546,Ștefan Radu,ro,DF,Lazio,30,1986,31,"2,588",83,75.7,28.8,31,,0,,2,1.77,64,37,+27,+0.94,-0.47,46.3,33.2,+13.1,+0.45,-0.47,/en/players/53de807a/matchlogs/2017-2018/summary/Stefan-Radu-Match-Logs
547,Rafael,br,GK,Cagliari,35,1982,10,794,79,23.2,8.8,8,,2,,20,1.40,12,11,+1,+0.11,+1.11,10.5,15.8,-5.3,-0.60,+1.11,/en/players/dd06d56c/matchlogs/2017-2018/summary/Rafael-Match-Logs
548,Rafinha,br,"MF,FW",Inter,24,1993,17,"1,043",61,30.5,11.6,12,,5,,0,1.71,23,6,+17,+1.47,+0.75,19.9,9.4,+10.5,+0.90,+0.75,/en/players/0c2ac3cb/matchlogs/2017-2018/summary/Rafinha-Match-Logs
549,Antonino Ragusa,it,"FW,MF",Sassuolo,27,1990,30,825,28,24.1,9.2,7,,23,,7,1.17,7,23,-16,-1.75,-1.26,11.1,14.1,-3.0,-0.33,-1.26,/en/players/e967e202/matchlogs/2017-2018/summary/Antonino-Ragusa-Match-Logs
550,Gastón Ramírez,uy,"MF,FW",Sampdoria,26,1990,37,"2,214",60,64.7,24.6,28,,9,,0,1.38,33,42,-9,-0.37,-0.74,30.6,45.3,-14.7,-0.59,-0.74,/en/players/2c851997/matchlogs/2017-2018/summary/Gaston-Ramirez-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Luca Ranieri,it,DF,Fiorentina,18,1999,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/8c63fae5/matchlogs/2017-2018/summary/Luca-Ranieri-Match-Logs
552,Andrea Ranocchia,it,DF,Inter,29,1988,11,627,57,18.3,7.0,7,,4,,25,1.82,14,4,+10,+1.44,+0.60,8.9,6.2,+2.7,+0.39,+0.60,/en/players/539230cf/matchlogs/2017-2018/summary/Andrea-Ranocchia-Match-Logs
553,Federico Ravaglia,it,GK,Bologna,17,1999,0,,,,,0,,0,,29,,,,,,,,,,,,/en/players/6662d731/matchlogs/2017-2018/summary/Federico-Ravaglia-Match-Logs
554,Vasco Regini,it,DF,Sampdoria,26,1990,14,"1,077",77,31.5,12.0,10,,4,,24,1.29,16,19,-3,-0.25,-0.21,16.6,18.4,-1.8,-0.15,-0.21,/en/players/339c6ed4/matchlogs/2017-2018/summary/Vasco-Regini-Match-Logs
555,Pepe Reina,es,GK,Napoli,34,1982,37,"3,330",90,97.4,37.0,37,,0,,1,2.43,77,29,+48,+1.30,+1.30,65.8,25.2,+40.7,+1.10,+1.30,/en/players/e358587b/matchlogs/2017-2018/summary/Pepe-Reina-Match-Logs
556,Alessio Riccardi,it,FW,Roma,16,2001,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/1ca1ee8a/matchlogs/2017-2018/summary/Alessio-Riccardi-Match-Logs
557,Federico Ricci,it,"FW,MF",Crotone,23,1994,15,921,61,26.9,10.2,10,,5,,3,1.07,16,15,+1,+0.10,+1.07,13.9,12.5,+1.4,+0.14,+1.07,/en/players/524eb8c5/matchlogs/2017-2018/summary/Federico-Ricci-Match-Logs
558,Federico Ricci,it,"FW,MF",Genoa,23,1994,5,217,43,6.3,2.4,2,,3,,10,0.80,2,5,-3,-1.24,-1.05,2.8,5.7,-2.9,-1.22,-1.05,/en/players/524eb8c5/matchlogs/2017-2018/summary/Federico-Ricci-Match-Logs
559,Federico Ricci,it,"FW,MF",Sassuolo,23,1994,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/524eb8c5/matchlogs/2017-2018/summary/Federico-Ricci-Match-Logs
560,Luca Rigoni,it,"MF,FW",Genoa,32,1984,23,"1,574",68,46.0,17.5,19,,4,,9,1.17,14,19,-5,-0.29,-0.04,18.7,18.0,+0.7,+0.04,-0.04,/en/players/4dba2a97/matchlogs/2017-2018/summary/Luca-Rigoni-Match-Logs
561,Nicola Rigoni,it,MF,Chievo,26,1990,15,933,62,27.3,10.4,12,,3,,22,1.20,7,17,-10,-0.96,-0.49,8.7,17.2,-8.4,-0.81,-0.49,/en/players/e327bd76/matchlogs/2017-2018/summary/Nicola-Rigoni-Match-Logs
562,Tomás Rincón,ve,MF,Torino,29,1988,36,"2,995",83,87.6,33.3,35,,1,,0,1.33,45,41,+4,+0.12,-0.73,38.7,46.1,-7.4,-0.22,-0.73,/en/players/f1cfc209/matchlogs/2017-2018/summary/Tomas-Rincon-Match-Logs
563,Leonardo Rivoira,it,DF,Torino,19,1998,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/65678410/matchlogs/2017-2018/summary/Leonardo-Rivoira-Match-Logs
564,Luca Rizzo,it,MF,SPAL,25,1992,11,488,44,14.3,5.4,4,,7,,6,0.55,6,13,-7,-1.29,-0.89,7.1,11.6,-4.5,-0.84,-0.89,/en/players/a3e4b724/matchlogs/2017-2018/summary/Luca-Rizzo-Match-Logs
565,Luca Rizzo,it,MF,Atalanta,25,1992,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/a3e4b724/matchlogs/2017-2018/summary/Luca-Rizzo-Match-Logs
566,Ricardo Rodríguez,ch,DF,Milan,24,1992,34,"3,005",88,87.9,33.4,34,,0,,1,1.68,50,36,+14,+0.42,+0.42,49.6,34.8,+14.8,+0.44,+0.42,/en/players/7f78ad23/matchlogs/2017-2018/summary/Ricardo-Rodriguez-Match-Logs
567,Thomas Rodríguez,ar,MF,Genoa,21,1996,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/c969e4b4/matchlogs/2017-2018/summary/Thomas-Rodriguez-Match-Logs
568,Marko Rog,hr,"FW,MF",Napoli,22,1995,28,289,10,8.5,3.2,0,,28,,10,2.71,5,4,+1,+0.31,-1.04,5.6,2.9,+2.7,+0.97,-1.04,/en/players/b6b2b820/matchlogs/2017-2018/summary/Marko-Rog-Match-Logs
569,Rogério,br,"DF,MF",Sassuolo,19,1998,13,910,70,26.6,10.1,10,,3,,22,1.46,9,12,-3,-0.30,+0.67,11.3,11.6,-0.2,-0.02,+0.67,/en/players/10e7f486/matchlogs/2017-2018/summary/Rogerio-Match-Logs
570,Marcus Rohdén,se,MF,Crotone,26,1991,26,"1,632",63,47.7,18.1,20,,6,,8,0.96,16,36,-20,-1.10,-0.80,12.4,32.4,-20.0,-1.10,-0.80,/en/players/b5b27493/matchlogs/2017-2018/summary/Marcus-Rohden-Match-Logs
571,Filippo Romagna,it,DF,Cagliari,20,1997,23,"1,888",82,55.2,21.0,21,,2,,12,0.96,19,42,-23,-1.10,-0.80,20.5,40.3,-19.7,-0.94,-0.80,/en/players/84594618/matchlogs/2017-2018/summary/Filippo-Romagna-Match-Logs
572,Alessio Romagnoli,it,DF,Milan,22,1995,28,"2,353",84,68.8,26.1,27,,1,,2,1.68,39,25,+14,+0.54,+0.54,37.6,25.4,+12.2,+0.47,+0.54,/en/players/3ead85f9/matchlogs/2017-2018/summary/Alessio-Romagnoli-Match-Logs
573,Andrea Romagnoli,it,GK,Roma,19,1998,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/f8e8f9de/matchlogs/2017-2018/summary/Andrea-Romagnoli-Match-Logs
574,Simone Romagnoli,it,DF,Bologna,27,1990,8,557,70,16.3,6.2,6,,2,,6,0.63,4,6,-2,-0.32,-0.01,6.2,9.1,-2.9,-0.47,-0.01,/en/players/09899de8/matchlogs/2017-2018/summary/Simone-Romagnoli-Match-Logs
575,Aristóteles Romero,ve,MF,Crotone,21,1995,6,86,14,2.5,1.0,0,,6,,9,0.50,1,1,0,0.00,+0.70,0.9,1.8,-1.0,-1.08,+0.70,/en/players/9f069180/matchlogs/2017-2018/summary/Aristoteles-Romero-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Rômulo,it,"MF,DF",Hellas Verona,30,1987,37,"3,168",86,92.6,35.2,36,,1,,0,0.59,26,73,-47,-1.34,-0.98,30.1,70.4,-40.4,-1.14,-0.98,/en/players/07abb358/matchlogs/2017-2018/summary/Romulo-Match-Logs
577,Marten de Roon,nl,MF,Atalanta,26,1991,34,"2,571",76,75.2,28.6,29,,5,,1,1.62,37,25,+12,+0.42,-0.22,49.7,27.7,+22.0,+0.77,-0.22,/en/players/2a1beb34/matchlogs/2017-2018/summary/Marten-de-Roon-Match-Logs
578,Aleandro Rosi,it,"DF,MF",Genoa,30,1987,24,"1,700",71,49.7,18.9,22,,2,,8,0.96,14,19,-5,-0.26,0.00,17.8,23.4,-5.6,-0.29,0.00,/en/players/1b729ba2/matchlogs/2017-2018/summary/Aleandro-Rosi-Match-Logs
579,Luca Rossettini,it,DF,Genoa,32,1985,23,"2,027",88,59.3,22.5,22,,1,,14,1.09,23,30,-7,-0.31,-0.12,22.0,29.1,-7.2,-0.32,-0.12,/en/players/47a500ae/matchlogs/2017-2018/summary/Luca-Rossettini-Match-Logs
580,Francesco Rossi,it,GK,Atalanta,26,1991,1,8,8,0.2,0.1,0,,1,,36,0.00,0,1,-1,-11.25,-11.75,0.9,0.3,+0.6,+7.98,-11.75,/en/players/7b5f516f/matchlogs/2017-2018/summary/Francesco-Rossi-Match-Logs
581,Giuseppe Rossi,it,"FW,MF",Genoa,30,1987,9,260,29,7.6,2.9,1,,8,,6,0.56,5,3,+2,+0.69,+1.03,5.8,3.6,+2.2,+0.77,+1.03,/en/players/fe48a073/matchlogs/2017-2018/summary/Giuseppe-Rossi-Match-Logs
582,Daniele Rugani,it,DF,Juventus,23,1994,22,"1,935",88,56.6,21.5,22,,0,,15,2.59,54,17,+37,+1.72,+0.21,34.8,17.4,+17.4,+0.81,+0.21,/en/players/14b8fcdf/matchlogs/2017-2018/summary/Daniele-Rugani-Match-Logs
583,Mário Rui,pt,DF,Napoli,26,1991,25,"2,087",83,61.0,23.2,24,,1,,11,2.24,42,20,+22,+0.95,-0.81,38.1,17.1,+21.0,+0.91,-0.81,/en/players/0b5a292a/matchlogs/2017-2018/summary/Mario-Rui-Match-Logs
584,Oliva Rutjens,es,DF,Benevento,19,1998,0,,,,,0,,0,,8,,,,,,,0.0,0.0,0.0,,,/en/players/ac96a8db/matchlogs/2017-2018/summary/Oliva-Rutjens-Match-Logs
585,Umar Sadiq,ng,FW,Torino,20,1997,3,225,75,6.6,2.5,3,,0,,11,0.33,2,4,-2,-0.80,-1.08,2.3,2.2,+0.1,+0.05,-1.08,/en/players/686cbe7d/matchlogs/2017-2018/summary/Umar-Sadiq-Match-Logs
586,Bacary Sagna,fr,DF,Benevento,34,1983,13,957,74,28.0,10.6,10,,3,,1,0.85,13,19,-6,-0.56,+1.08,10.4,19.0,-8.7,-0.82,+1.08,/en/players/6ef56efd/matchlogs/2017-2018/summary/Bacary-Sagna-Match-Logs
587,Jacopo Sala,it,DF,Sampdoria,25,1991,13,992,76,29.0,11.0,12,,1,,20,1.54,21,16,+5,+0.45,+0.79,18.0,13.4,+4.5,+0.41,+0.79,/en/players/da5a981b/matchlogs/2017-2018/summary/Jacopo-Sala-Match-Logs
588,Bartosz Salamon,pl,DF,SPAL,26,1991,22,"1,725",78,50.4,19.2,20,,2,,9,0.95,21,39,-18,-0.94,-0.83,20.5,29.8,-9.3,-0.49,-0.83,/en/players/9b30df1e/matchlogs/2017-2018/summary/Bartosz-Salamon-Match-Logs
589,Eddy Salcedo,it,"MF,FW",Genoa,15,2001,2,34,17,1.0,0.4,0,,2,,7,0.50,0,1,-1,-2.65,-2.41,1.4,1.1,+0.3,+0.83,-2.41,/en/players/0489bb30/matchlogs/2017-2018/summary/Eddy-Salcedo-Match-Logs
590,Mario Sampirisi,it,DF,Crotone,24,1992,31,"2,194",71,64.2,24.4,24,,7,,5,1.06,24,43,-19,-0.78,-0.27,22.3,41.5,-19.2,-0.79,-0.27,/en/players/cda2ec29/matchlogs/2017-2018/summary/Mario-Sampirisi-Match-Logs
591,Carlos Sánchez,co,"MF,FW",Fiorentina,31,1986,9,368,41,10.8,4.1,3,,6,,13,1.00,3,6,-3,-0.73,-1.06,3.1,8.4,-5.3,-1.32,-1.06,/en/players/50b51fac/matchlogs/2017-2018/summary/Carlos-Sanchez-Match-Logs
592,Sandro,br,MF,Benevento,28,1989,14,"1,153",82,33.7,12.8,13,,1,,3,0.79,17,29,-12,-0.94,+0.61,11.9,24.4,-12.5,-0.97,+0.61,/en/players/c1c2c925/matchlogs/2017-2018/summary/Sandro-Match-Logs
593,Alex Sandro,br,DF,Juventus,26,1991,26,"2,117",81,61.9,23.5,23,,3,,9,2.77,63,15,+48,+2.04,+1.07,39.3,16.7,+22.6,+0.96,+1.07,/en/players/0d82903c/matchlogs/2017-2018/summary/Alex-Sandro-Match-Logs
594,Siriki Sanogo,ci,MF,Benevento,15,2001,2,39,20,1.1,0.4,0,,2,,6,1.50,0,0,0,0.00,+1.36,0.4,0.1,+0.3,+0.71,+1.36,/en/players/ff120e44/matchlogs/2017-2018/summary/Siriki-Sanogo-Match-Logs
595,Davide Santon,it,DF,Inter,26,1991,15,836,56,24.4,9.3,9,,6,,19,1.93,13,9,+4,+0.43,-0.68,12.7,11.3,+1.4,+0.15,-0.68,/en/players/88c89891/matchlogs/2017-2018/summary/Davide-Santon-Match-Logs
596,Samir Santos,br,DF,Udinese,22,1994,31,"2,569",83,75.1,28.5,30,,1,,2,0.87,29,49,-20,-0.70,-1.23,30.3,38.7,-8.4,-0.29,-1.23,/en/players/92b4758e/matchlogs/2017-2018/summary/Samir-Santos-Match-Logs
597,Antonio Santurro,it,GK,Bologna,25,1992,1,90,90,2.6,1.0,1,,0,,13,1.00,1,1,0,0.00,+0.32,0.3,1.6,-1.3,-1.30,+0.32,/en/players/61228681/matchlogs/2017-2018/summary/Antonio-Santurro-Match-Logs
598,Riccardo Saponara,it,"MF,FW",Fiorentina,25,1991,18,900,50,26.3,10.0,10,,8,,11,1.50,15,9,+6,+0.60,+0.53,15.8,9.5,+6.3,+0.63,+0.53,/en/players/3bb7af3b/matchlogs/2017-2018/summary/Riccardo-Saponara-Match-Logs
599,Marco Sau,it,"FW,MF",Cagliari,29,1987,29,"1,311",45,38.3,14.6,16,,13,,7,1.00,15,24,-9,-0.62,+0.19,19.6,22.5,-2.9,-0.20,+0.19,/en/players/1ad1f50d/matchlogs/2017-2018/summary/Marco-Sau-Match-Logs
600,Gianluca Scamacca,it,FW,Sassuolo,18,1999,3,23,8,0.7,0.3,0,,3,,15,0.00,0,0,0,0.00,+0.79,0.9,0.3,+0.6,+2.70,+0.79,/en/players/8790f988/matchlogs/2017-2018/summary/Gianluca-Scamacca-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Micheal Scarf,gh,DF,Napoli,18,1999,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/568a0378/matchlogs/2017-2018/summary/Micheal-Scarf-Match-Logs
602,Pasquale Schiattarella,it,MF,SPAL,30,1987,31,"1,990",64,58.2,22.1,22,,9,,3,0.94,22,37,-15,-0.68,-0.36,22.9,37.7,-14.8,-0.67,-0.36,/en/players/bd84fc61/matchlogs/2017-2018/summary/Pasquale-Schiattarella-Match-Logs
603,Eros Schiavon,it,"MF,DF",SPAL,34,1983,12,390,33,11.4,4.3,3,,9,,20,1.08,4,7,-3,-0.69,-0.19,2.9,6.4,-3.4,-0.84,-0.19,/en/players/c4f97172/matchlogs/2017-2018/summary/Eros-Schiavon-Match-Logs
604,Patrik Schick,cz,FW,Roma,21,1996,22,992,45,29.0,11.0,10,,12,,6,1.73,14,4,+10,+0.91,+0.05,21.4,9.3,+12.1,+1.11,+0.05,/en/players/5d4f7d61/matchlogs/2017-2018/summary/Patrik-Schick-Match-Logs
605,João Schmidt,br,MF,Atalanta,24,1993,0,,,,,0,,0,,10,,,,,,,,,,,,/en/players/3630db1a/matchlogs/2017-2018/summary/Joao-Schmidt-Match-Logs
606,Simone Scuffet,it,GK,Udinese,21,1996,6,540,90,15.8,6.0,6,,0,,32,0.50,7,11,-4,-0.67,-0.32,6.5,8.2,-1.7,-0.28,-0.32,/en/players/41bd99ea/matchlogs/2017-2018/summary/Simone-Scuffet-Match-Logs
607,Andrea Seculin,it,GK,Chievo,27,1990,0,,,,,0,,0,,38,,,,,,,,,,,,/en/players/c4f573f4/matchlogs/2017-2018/summary/Andrea-Seculin-Match-Logs
608,Stefano Sensi,it,MF,Sassuolo,21,1995,17,"1,041",61,30.4,11.6,10,,7,,10,1.12,10,21,-11,-0.95,-0.23,14.0,18.1,-4.1,-0.36,-0.23,/en/players/b70bde8f/matchlogs/2017-2018/summary/Stefano-Sensi-Match-Logs
609,Luigi Sepe,it,GK,Napoli,26,1991,1,90,90,2.6,1.0,1,,0,,37,1.00,0,0,0,0.00,-1.30,0.8,0.3,+0.5,+0.45,-1.30,/en/players/343f753a/matchlogs/2017-2018/summary/Luigi-Sepe-Match-Logs
610,Luca Seri,it,GK,SPAL,17,1999,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/b107b681/matchlogs/2017-2018/summary/Luca-Seri-Match-Logs
611,Lee Seung-woo,kr,"MF,FW",Hellas Verona,19,1998,14,358,26,10.5,4.0,1,,13,,19,0.00,1,8,-7,-1.76,-0.55,2.4,5.4,-3.0,-0.79,-0.55,/en/players/0f22b650/matchlogs/2017-2018/summary/Lee-Seung-woo-Match-Logs
612,Stephan El Shaarawy,it,FW,Roma,24,1992,33,"2,155",65,63.0,23.9,25,,8,,3,2.12,40,20,+20,+0.84,-0.09,45.6,23.5,+22.1,+0.92,-0.09,/en/players/d3aaad90/matchlogs/2017-2018/summary/Stephan-El-Shaarawy-Match-Logs
613,André Silva,pt,FW,Milan,21,1995,24,940,39,27.5,10.4,7,,17,,14,1.50,14,10,+4,+0.38,+0.02,14.8,9.7,+5.1,+0.49,+0.02,/en/players/3effaa34/matchlogs/2017-2018/summary/Andre-Silva-Match-Logs
614,Jonathan Silva,ar,DF,Roma,23,1994,2,112,56,3.3,1.2,1,,1,,11,3.00,3,0,+3,+2.41,+1.59,1.9,0.6,+1.3,+1.05,+1.59,/en/players/f2308b33/matchlogs/2017-2018/summary/Jonathan-Silva-Match-Logs
615,Matías Silvestre,ar,DF,Sampdoria,32,1984,34,"3,060",90,89.5,34.0,34,,0,,4,1.50,53,50,+3,+0.09,+1.84,48.2,56.1,-7.9,-0.23,+1.84,/en/players/b6ca47a2/matchlogs/2017-2018/summary/Matias-Silvestre-Match-Logs
616,Marco Silvestri,it,GK,Hellas Verona,26,1991,2,180,90,5.3,2.0,2,,0,,36,0.00,1,7,-6,-3.00,-1.83,0.6,4.3,-3.8,-1.89,-1.83,/en/players/0d422df7/matchlogs/2017-2018/summary/Marco-Silvestri-Match-Logs
617,Giovanni Simeone,ar,FW,Fiorentina,22,1995,38,"2,998",79,87.7,33.3,36,,2,,0,1.50,48,41,+7,+0.21,0.00,48.7,37.7,+11.0,+0.33,0.00,/en/players/343c0d52/matchlogs/2017-2018/summary/Giovanni-Simeone-Match-Logs
618,Lorenco Šimić,hr,DF,SPAL,21,1996,6,318,53,9.3,3.5,3,,3,,6,1.67,6,9,-3,-0.85,-0.36,4.4,6.3,-2.0,-0.57,-0.36,/en/players/65e4dede/matchlogs/2017-2018/summary/Lorenco-Simic-Match-Logs
619,Stefan Simić,cz,DF,Crotone,22,1995,9,555,62,16.2,6.2,6,,3,,17,0.89,5,11,-6,-0.97,-0.34,4.9,11.3,-6.4,-1.03,-0.34,/en/players/b5365398/matchlogs/2017-2018/summary/Stefan-Simic-Match-Logs
620,Salvatore Sirigu,it,GK,Torino,30,1987,37,"3,330",90,97.4,37.0,37,,0,,1,1.38,52,45,+7,+0.19,-0.81,45.2,50.7,-5.5,-0.15,-0.81,/en/players/10dc46f0/matchlogs/2017-2018/summary/Salvatore-Sirigu-Match-Logs
621,Łukasz Skorupski,pl,GK,Roma,26,1991,1,90,90,2.6,1.0,1,,0,,37,3.00,1,0,+1,+1.00,+0.14,1.3,0.8,+0.4,+0.43,+0.14,/en/players/ab4449d6/matchlogs/2017-2018/summary/Lukasz-Skorupski-Match-Logs
622,Milan Škriniar,sk,DF,Inter,22,1995,38,"3,420",90,100.0,38.0,38,,0,,0,1.89,66,30,+36,+0.95,,60.9,35.3,+25.7,+0.68,,/en/players/30f5ffa9/matchlogs/2017-2018/summary/Milan-Skriniar-Match-Logs
623,Stefano Sorrentino,it,GK,Chievo,38,1979,38,"3,420",90,100.0,38.0,38,,0,,0,1.05,36,59,-23,-0.61,,32.3,54.4,-22.1,-0.58,,/en/players/048877f5/matchlogs/2017-2018/summary/Stefano-Sorrentino-Match-Logs
624,Riccardo Sottil,it,FW,Fiorentina,18,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/94816803/matchlogs/2017-2018/summary/Riccardo-Sottil-Match-Logs
625,Samuel Souprayen,fr,DF,Hellas Verona,28,1989,22,"1,582",72,46.3,17.6,19,,3,,15,0.59,8,37,-29,-1.65,-0.72,13.9,36.5,-22.5,-1.28,-0.72,/en/players/f7c9fcd6/matchlogs/2017-2018/summary/Samuel-Souprayen-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Luca Sparandeo,it,DF,Benevento,17,1999,1,32,32,0.9,0.4,0,,1,,8,0.00,0,1,-1,-2.81,-1.48,0.3,0.8,-0.4,-1.30,-1.48,/en/players/dfbb3234/matchlogs/2017-2018/summary/Luca-Sparandeo-Match-Logs
627,Leonardo Spinazzola,it,DF,Atalanta,24,1993,18,"1,503",84,43.9,16.7,17,,1,,2,1.50,26,19,+7,+0.42,-0.10,30.3,16.5,+13.8,+0.82,-0.10,/en/players/3626daea/matchlogs/2017-2018/summary/Leonardo-Spinazzola-Match-Logs
