Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
530,Federico Viviani,it,MF,SPAL,25,1992,27.6,1756,1509,247,148,4,308,110,168,97,40,31,11,1036,227,493,217,1469,53,1,4,1404,8,31,20,25,/en/players/2258c078/matchlogs/2017-2018/passing_types/Federico-Viviani-Match-Logs
531,Emiliano Viviano,it,GK,Sampdoria,31,1985,27.0,788,528,260,76,0,60,24,0,0,0,0,0,265,52,471,498,133,0,0,82,517,3,0,1,3,/en/players/03760df0/matchlogs/2017-2018/passing_types/Emiliano-Viviano-Match-Logs
532,Giovanni Volpicelli,it,FW,Benevento,17,1999,0.0,1,1,0,0,0,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,/en/players/844a87c2/matchlogs/2017-2018/passing_types/Giovanni-Volpicelli-Match-Logs
533,Stefan de Vrij,nl,DF,Lazio,25,1992,33.7,1584,1551,33,31,1,175,33,0,0,0,0,0,1183,148,253,220,1205,122,2,5,1434,5,0,6,4,/en/players/d0d8dd44/matchlogs/2017-2018/passing_types/Stefan-de-Vrij-Match-Logs
534,Jagoš Vuković,rs,DF,Hellas Verona,29,1988,14.8,541,518,23,22,0,66,27,1,0,0,0,0,312,95,134,336,125,66,0,7,434,1,0,9,5,/en/players/ba06950a/matchlogs/2017-2018/passing_types/Jagos-Vukovic-Match-Logs
535,Molla Wagué,ml,DF,Udinese,26,1991,0.6,36,31,5,0,0,4,1,2,0,0,0,0,20,1,15,4,24,2,5,0,27,0,0,0,1,/en/players/a440d8ca/matchlogs/2017-2018/passing_types/Molla-Wague-Match-Logs
536,Wallace,br,DF,Lazio,22,1994,11.1,585,568,17,8,0,73,28,1,0,0,0,0,413,63,109,182,351,27,9,6,495,0,0,8,5,/en/players/d61b3354/matchlogs/2017-2018/passing_types/Wallace-Match-Logs
537,Silvan Widmer,ch,"DF,MF",Udinese,24,1993,18.1,962,801,161,8,0,128,19,75,2,0,0,0,481,175,306,109,626,56,151,2,686,6,0,11,32,/en/players/f68b64fc/matchlogs/2017-2018/passing_types/Silvan-Widmer-Match-Logs
538,Jawad El Yamiq,ma,DF,Genoa,25,1992,4.0,170,163,7,2,0,23,3,0,0,0,0,0,109,26,35,18,130,11,5,0,141,1,0,2,1,/en/players/f6f6b6e8/matchlogs/2017-2018/passing_types/Jawad-El-Yamiq-Match-Logs
539,Mattia Zaccagni,it,"MF,FW",Hellas Verona,22,1995,1.7,63,61,2,1,0,21,2,3,0,0,0,0,46,11,6,9,48,4,0,1,46,0,0,4,2,/en/players/d85c238b/matchlogs/2017-2018/passing_types/Mattia-Zaccagni-Match-Logs
540,Francesco Zampano,it,"DF,MF",Udinese,23,1993,4.6,180,139,41,0,0,25,0,15,0,0,0,0,91,51,38,24,106,5,41,1,139,1,0,3,11,/en/players/8e45910b/matchlogs/2017-2018/passing_types/Francesco-Zampano-Match-Logs
541,Niccolò Zanellato,it,MF,Crotone,19,1998,0.8,39,39,0,0,0,12,0,2,0,0,0,0,22,4,13,2,32,2,0,1,27,0,0,0,0,/en/players/741e058f/matchlogs/2017-2018/passing_types/Niccolo-Zanellato-Match-Logs
542,Cristián Zapata,co,DF,Milan,30,1986,11.0,692,664,28,10,0,95,9,6,0,0,0,0,544,46,102,147,472,36,18,1,611,1,0,8,3,/en/players/b1deecf8/matchlogs/2017-2018/passing_types/Cristian-Zapata-Match-Logs
543,Duván Zapata,co,FW,Sampdoria,26,1991,23.4,593,571,22,0,2,153,15,42,0,0,0,0,349,140,104,92,371,58,8,21,396,4,0,11,32,/en/players/d3de9af0/matchlogs/2017-2018/passing_types/Duvan-Zapata-Match-Logs
544,Davide Zappacosta,it,DF,Torino,25,1992,1.1,51,37,14,0,0,11,4,8,3,0,0,0,23,10,18,0,37,2,11,0,37,0,0,0,3,/en/players/7fe90ccd/matchlogs/2017-2018/passing_types/Davide-Zappacosta-Match-Logs
545,Rafik Zekhnini,no,MF,Fiorentina,19,1998,0.1,5,5,0,0,0,1,0,0,0,0,0,0,3,0,2,0,4,0,0,0,4,0,0,0,0,/en/players/1b62a7df/matchlogs/2017-2018/passing_types/Rafik-Zekhnini-Match-Logs
546,Piotr Zieliński,pl,"MF,FW",Napoli,23,1994,18.5,1307,1297,10,5,2,192,22,14,0,0,0,0,992,200,115,345,908,40,4,4,1144,7,0,29,29,/en/players/a5296e55/matchlogs/2017-2018/passing_types/Piotr-Zielinski-Match-Logs
547,Bruno Zuculini,ar,MF,Hellas Verona,24,1993,13.5,629,612,17,15,0,85,21,3,0,0,0,0,418,117,94,59,498,51,2,4,525,1,0,11,4,/en/players/17cddb4d/matchlogs/2017-2018/passing_types/Bruno-Zuculini-Match-Logs
548,Franco Zuculini,ar,MF,Hellas Verona,26,1990,3.7,175,169,6,2,0,37,4,2,1,0,0,0,120,34,21,22,138,7,3,2,147,0,0,1,2,/en/players/9c31bb89/matchlogs/2017-2018/passing_types/Franco-Zuculini-Match-Logs
549,Ervin Zukanović,ba,DF,Genoa,30,1987,31.9,1612,1512,100,40,0,200,44,40,0,0,0,0,1032,165,415,1277,135,105,60,5,1323,11,0,17,11,/en/players/1253a12e/matchlogs/2017-2018/passing_types/Ervin-Zukanovic-Match-Logs
550,Filip Đuričić,rs,FW,Sampdoria,25,1992,0.1,9,9,0,0,0,4,0,0,0,0,0,0,7,0,2,3,5,1,0,0,6,0,0,0,1,/en/players/eccbe56a/matchlogs/2017-2018/passing_types/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Filip Đuričić,rs,"FW,MF",Benevento,25,1992,10.8,385,371,14,1,1,87,9,10,6,4,0,0,326,33,26,57,315,7,4,1,305,5,0,6,12,/en/players/eccbe56a/matchlogs/2017-2018/passing_types/Filip-Djuricic-Match-Logs
552,Christian Rutjens,,,Benevento,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
