Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
545,Morten Thorsby,no,"MF,DF",Sampdoria,23,1996,20.7,48,28,17,18,13,48,55,32.7,37,387,102,26.4,17,18,13,48,7,0,41,15,63,42,2,/en/players/d1b49282/matchlogs/2019-2020/defense/Morten-Thorsby-Match-Logs
546,Jeremy Toljan,de,DF,Sassuolo,24,1994,24.3,38,19,27,7,4,38,42,42.9,24,342,105,30.7,27,7,4,52,16,0,36,17,55,51,2,/en/players/a96e5dc0/matchlogs/2019-2020/defense/Jeremy-Toljan-Match-Logs
547,Rafael Tolói,br,DF,Atalanta,28,1990,29.0,69,51,37,27,5,69,88,43.2,50,351,125,35.6,37,27,5,50,22,1,28,46,115,147,1,/en/players/c56dc39e/matchlogs/2019-2020/defense/Rafael-Toloi-Match-Logs
548,Takehiro Tomiyasu,jp,DF,Bologna,20,1998,28.1,48,28,29,11,8,48,46,52.2,22,420,128,30.5,29,11,8,65,11,1,54,49,97,107,3,/en/players/b3af9be1/matchlogs/2019-2020/defense/Takehiro-Tomiyasu-Match-Logs
549,Nenad Tomović,rs,DF,SPAL,31,1987,19.5,21,11,15,4,2,21,17,58.8,7,202,49,24.3,15,4,2,45,26,0,19,31,52,91,0,/en/players/6aafdc27/matchlogs/2019-2020/defense/Nenad-Tomovic-Match-Logs
550,Sandro Tonali,it,MF,Brescia,19,2000,33.5,52,41,22,27,3,52,48,29.2,34,557,140,25.1,22,27,3,57,14,0,43,41,93,46,0,/en/players/0db169ae/matchlogs/2019-2020/defense/Sandro-Tonali-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Lorenzo Tonelli,it,DF,Sampdoria,29,1990,7.8,17,11,15,1,1,17,13,46.2,7,72,23,31.9,15,1,1,14,7,0,7,4,21,24,0,/en/players/8cc29864/matchlogs/2019-2020/defense/Lorenzo-Tonelli-Match-Logs
552,Ernesto Torregrossa,it,FW,Brescia,27,1992,20.5,15,8,5,8,2,15,26,19.2,21,318,61,19.2,5,8,2,17,6,0,11,5,20,19,0,/en/players/bf39bdec/matchlogs/2019-2020/defense/Ernesto-Torregrossa-Match-Logs
553,Amad Traoré,ci,FW,Atalanta,17,2002,0.3,1,1,0,1,0,1,0,,0,8,5,62.5,0,1,0,0,0,0,0,0,1,0,0,/en/players/9dc96f10/matchlogs/2019-2020/defense/Amad-Traore-Match-Logs
554,Luca Tremolada,it,MF,Brescia,27,1991,0.2,0,0,0,0,0,0,1,0.0,1,6,1,16.7,0,0,0,0,0,0,0,0,0,1,0,/en/players/ed65da8c/matchlogs/2019-2020/defense/Luca-Tremolada-Match-Logs
555,Alessandro Tripaldelli,it,DF,Sassuolo,20,1999,1.5,4,1,1,3,0,4,5,60.0,2,23,4,17.4,1,3,0,3,0,0,3,3,7,4,0,/en/players/4571fa88/matchlogs/2019-2020/defense/Alessandro-Tripaldelli-Match-Logs
556,William Troost-Ekong,ng,DF,Udinese,25,1993,28.6,35,19,23,11,1,35,23,34.8,15,252,82,32.5,23,11,1,58,30,0,28,31,66,159,2,/en/players/7ed4921e/matchlogs/2019-2020/defense/William-Troost-Ekong-Match-Logs
557,Georgi Tunjov,ee,MF,SPAL,18,2001,3.2,8,7,6,2,0,8,12,8.3,11,70,21,30.0,6,2,0,4,1,0,3,2,10,1,0,/en/players/7aa84ac5/matchlogs/2019-2020/defense/Georgi-Tunjov-Match-Logs
558,Stefano Turati,it,GK,Sassuolo,,,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/bf168004/matchlogs/2019-2020/defense/Stefano-Turati-Match-Logs
559,Gennaro Tutino,it,FW,Hellas Verona,22,1996,2.5,1,0,0,0,1,1,3,33.3,2,42,9,21.4,0,0,1,0,0,0,0,2,3,1,0,/en/players/8b303bcb/matchlogs/2019-2020/defense/Gennaro-Tutino-Match-Logs
560,Samir Ujkani,xk,GK,Torino,31,1988,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/96640846/matchlogs/2019-2020/defense/Samir-Ujkani-Match-Logs
561,Cengiz Ünder,tr,FW,Roma,22,1997,9.7,12,7,4,4,4,12,14,21.4,11,126,34,27.0,4,4,4,11,2,0,9,7,19,6,0,/en/players/1880614f/matchlogs/2019-2020/defense/Cengiz-Under-Match-Logs
562,Mirko Valdifiori,it,MF,SPAL,33,1986,15.6,27,21,12,15,0,27,34,38.2,21,225,66,29.3,12,15,0,13,4,0,9,4,31,31,0,/en/players/c710f7d5/matchlogs/2019-2020/defense/Mirko-Valdifiori-Match-Logs
563,Borja Valero,es,MF,Inter,34,1985,10.3,15,9,7,5,3,15,22,18.2,18,192,42,21.9,7,5,3,18,3,0,15,7,22,11,0,/en/players/0e21fc3c/matchlogs/2019-2020/defense/Borja-Valero-Match-Logs
564,Mattia Valoti,it,"MF,FW",SPAL,25,1993,17.0,49,33,26,21,2,49,32,31.3,22,366,85,23.2,26,21,2,31,5,0,26,18,67,18,1,/en/players/c414df9d/matchlogs/2019-2020/defense/Mattia-Valoti-Match-Logs
565,Denis Vavro,sk,DF,Lazio,23,1996,3.6,4,1,2,2,0,4,2,50.0,1,22,9,40.9,2,2,0,10,6,0,4,3,7,17,0,/en/players/08990838/matchlogs/2019-2020/defense/Denis-Vavro-Match-Logs
566,Matías Vecino,uy,MF,Inter,27,1991,14.2,28,17,12,10,6,28,32,15.6,27,271,69,25.5,12,10,6,31,4,0,27,14,42,26,0,/en/players/44ac04e9/matchlogs/2019-2020/defense/Matias-Vecino-Match-Logs
567,Miguel Veloso,pt,MF,Hellas Verona,33,1986,31.2,60,43,27,27,6,60,81,32.1,55,613,172,28.1,27,27,6,56,13,0,43,32,92,70,0,/en/players/ab1ca213/matchlogs/2019-2020/defense/Miguel-Veloso-Match-Logs
568,Lorenzo Venuti,it,DF,Fiorentina,24,1995,9.5,17,9,13,3,1,17,15,60.0,6,132,32,24.2,13,3,1,9,1,0,8,10,27,22,0,/en/players/983ff2c7/matchlogs/2019-2020/defense/Lorenzo-Venuti-Match-Logs
569,Brayan Vera,co,"DF,MF",Lecce,20,1999,1.7,6,4,3,2,1,6,4,75.0,1,58,13,22.4,3,2,1,4,0,0,4,1,7,4,0,/en/players/80c718dd/matchlogs/2019-2020/defense/Brayan-Vera-Match-Logs
570,Simone Verdi,it,"MF,FW",Torino,27,1992,23.0,19,12,4,11,4,19,36,22.2,28,368,95,25.8,4,11,4,18,0,0,18,5,24,4,0,/en/players/0375723e/matchlogs/2019-2020/defense/Simone-Verdi-Match-Logs
571,Jordan Veretout,fr,MF,Roma,26,1993,29.2,45,25,21,17,7,45,51,23.5,39,528,146,27.7,21,17,7,48,5,0,43,20,65,38,1,/en/players/4a56052c/matchlogs/2019-2020/defense/Jordan-Veretout-Match-Logs
572,Valerio Verre,it,"FW,MF",Hellas Verona,25,1994,19.7,24,17,4,11,9,24,26,30.8,18,347,113,32.6,4,11,9,12,1,0,11,14,38,14,0,/en/players/33ecf462/matchlogs/2019-2020/defense/Valerio-Verre-Match-Logs
573,Francesco Vicari,it,DF,SPAL,24,1994,32.2,30,20,24,5,1,30,27,44.4,15,231,74,32.0,24,5,1,68,42,2,26,42,72,181,2,/en/players/de045b15/matchlogs/2019-2020/defense/Francesco-Vicari-Match-Logs
574,Ronaldo Vieira,gw,MF,Sampdoria,21,1998,20.2,46,30,20,22,4,46,32,31.3,22,485,114,23.5,20,22,4,29,3,0,26,22,68,49,0,/en/players/75e60d75/matchlogs/2019-2020/defense/Ronaldo-Vieira-Match-Logs
575,Mauro Vigorito,it,GK,Lecce,29,1990,4.7,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/582a251c/matchlogs/2019-2020/defense/Mauro-Vigorito-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Gonzalo Villar,es,MF,Roma,21,1998,3.3,4,2,4,0,0,4,7,28.6,5,79,18,22.8,4,0,0,6,0,0,6,2,6,3,0,/en/players/bdc74a8f/matchlogs/2019-2020/defense/Gonzalo-Villar-Match-Logs
577,Luigi Vitale,it,DF,Hellas Verona,31,1987,0.5,0,0,0,0,0,0,0,,0,8,0,0.0,0,0,0,1,0,0,1,0,0,2,0,/en/players/fe479e17/matchlogs/2019-2020/defense/Luigi-Vitale-Match-Logs
578,Mattia Viviani,it,MF,Brescia,18,2000,3.8,1,1,0,1,0,1,6,0.0,6,121,15,12.4,0,1,0,3,2,0,1,9,10,6,0,/en/players/360b2bb1/matchlogs/2019-2020/defense/Mattia-Viviani-Match-Logs
579,Dušan Vlahović,rs,FW,Fiorentina,19,2000,16.7,4,2,1,2,1,4,15,20.0,12,240,60,25.0,1,2,1,10,2,0,8,6,10,6,0,/en/players/79443529/matchlogs/2019-2020/defense/Dusan-Vlahovic-Match-Logs
580,Stefan de Vrij,nl,DF,Inter,27,1992,31.4,39,25,17,21,1,39,29,41.4,17,289,92,31.8,17,21,1,57,31,0,26,46,85,152,2,/en/players/d0d8dd44/matchlogs/2019-2020/defense/Stefan-de-Vrij-Match-Logs
581,Giacomo Vrioni,al,FW,Juventus,20,1998,0.1,0,0,0,0,0,0,0,,0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/bf4d31d3/matchlogs/2019-2020/defense/Giacomo-Vrioni-Match-Logs
582,Walace,br,MF,Udinese,24,1995,12.7,34,25,19,11,4,34,44,34.1,29,264,69,26.1,19,11,4,35,6,0,29,33,67,21,1,/en/players/26db8853/matchlogs/2019-2020/defense/Walace-Match-Logs
583,Sebastian Walukiewicz,pl,DF,Cagliari,19,2000,12.9,16,9,8,7,1,16,22,36.4,14,140,37,26.4,8,7,1,33,18,1,15,15,31,49,0,/en/players/217875a4/matchlogs/2019-2020/defense/Sebastian-Walukiewicz-Match-Logs
584,Jawad El Yamiq,ma,DF,Genoa,27,1992,2.2,3,3,3,0,0,3,3,33.3,2,28,7,25.0,3,0,0,4,2,0,2,1,4,6,0,/en/players/f6f6b6e8/matchlogs/2019-2020/defense/Jawad-El-Yamiq-Match-Logs
585,Maya Yoshida,jp,DF,Sampdoria,30,1988,13.2,5,3,3,1,1,5,8,25.0,6,83,33,39.8,3,1,1,23,10,1,13,29,34,79,0,/en/players/caffaf5a/matchlogs/2019-2020/defense/Maya-Yoshida-Match-Logs
586,Amin Younes,de,"FW,MF",Napoli,25,1993,2.0,4,3,1,2,1,4,2,50.0,1,40,13,32.5,1,2,1,2,0,0,2,0,4,1,0,/en/players/228f73ae/matchlogs/2019-2020/defense/Amin-Younes-Match-Logs
587,Ashley Young,eng,DF,Inter,34,1985,13.2,17,9,5,5,7,17,23,30.4,16,125,36,28.8,5,5,7,33,3,0,30,15,32,19,0,/en/players/be927d03/matchlogs/2019-2020/defense/Ashley-Young-Match-Logs
588,Mattia Zaccagni,it,"FW,MF",Hellas Verona,24,1995,23.5,19,12,9,4,6,19,15,13.3,13,363,102,28.1,9,4,6,32,5,0,27,17,36,13,0,/en/players/d85c238b/matchlogs/2019-2020/defense/Mattia-Zaccagni-Match-Logs
589,Luca Zanimacchia,it,FW,Juventus,21,1998,1.3,5,1,2,1,2,5,3,33.3,2,11,3,27.3,2,1,2,1,0,0,1,0,5,0,0,/en/players/5e834dce/matchlogs/2019-2020/defense/Luca-Zanimacchia-Match-Logs
590,Nicolò Zaniolo,it,"FW,MF",Roma,20,1999,16.7,15,11,5,5,5,15,23,17.4,19,295,71,24.1,5,5,5,16,1,0,15,5,20,7,0,/en/players/9907b1c8/matchlogs/2019-2020/defense/Nicolo-Zaniolo-Match-Logs
591,Cristián Zapata,co,DF,Genoa,32,1986,19.1,33,21,26,6,1,33,20,45.0,11,215,74,34.4,26,6,1,41,18,0,23,27,60,99,0,/en/players/b1deecf8/matchlogs/2019-2020/defense/Cristian-Zapata-Match-Logs
592,Duván Zapata,co,FW,Atalanta,28,1991,22.5,7,4,2,2,3,7,8,37.5,5,237,68,28.7,2,2,3,24,9,0,15,1,8,6,0,/en/players/d3de9af0/matchlogs/2019-2020/defense/Duvan-Zapata-Match-Logs
593,Davide Zappacosta,it,DF,Roma,27,1992,5.0,7,3,3,3,1,7,9,55.6,4,68,15,22.1,3,3,1,8,0,0,8,6,13,8,0,/en/players/7fe90ccd/matchlogs/2019-2020/defense/Davide-Zappacosta-Match-Logs
594,Simone Zaza,it,FW,Torino,28,1991,18.2,15,9,6,5,4,15,11,27.3,8,261,59,22.6,6,5,4,14,0,0,14,8,23,15,1,/en/players/9592289a/matchlogs/2019-2020/defense/Simone-Zaza-Match-Logs
595,Marvin Zeegelaar,nl,DF,Udinese,28,1990,6.6,18,8,10,7,1,18,13,61.5,5,120,31,25.8,10,7,1,14,3,0,11,5,23,13,0,/en/players/8abd0c03/matchlogs/2019-2020/defense/Marvin-Zeegelaar-Match-Logs
596,Piotr Zieliński,pl,MF,Napoli,25,1994,32.5,29,17,11,12,6,29,45,22.2,35,466,130,27.9,11,12,6,53,5,0,48,23,52,23,1,/en/players/a5296e55/matchlogs/2019-2020/defense/Piotr-Zielinski-Match-Logs
597,Jaromír Zmrhal,cz,MF,Brescia,25,1993,12.5,11,5,5,4,2,11,18,38.9,11,217,49,22.6,5,4,2,11,3,0,8,5,16,10,0,/en/players/cbec1196/matchlogs/2019-2020/defense/Jaromir-Zmrhal-Match-Logs
598,Ervin Zukanović,ba,DF,SPAL,32,1987,2.3,1,1,1,0,0,1,0,,0,16,4,25.0,1,0,0,2,1,0,1,2,3,11,0,/en/players/1253a12e/matchlogs/2019-2020/defense/Ervin-Zukanovic-Match-Logs
599,Szymon Żurkowski,pl,MF,Fiorentina,21,1997,0.1,0,0,0,0,0,0,1,0.0,1,3,1,33.3,0,0,0,0,0,0,0,0,0,1,0,/en/players/4e1d5e59/matchlogs/2019-2020/defense/Szymon-Zurkowski-Match-Logs
600,Filip Đuričić,rs,"MF,FW",Sassuolo,27,1992,18.1,28,19,6,12,10,28,21,19.0,17,318,104,32.7,6,12,10,26,3,0,23,9,37,8,0,/en/players/eccbe56a/matchlogs/2019-2020/defense/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
