Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
560,Miha Zajc,si,"FW,MF",Empoli,24,1994,13.0,757,8,71,350,397,61,680,29,48,60.4,30,2,604,3505,1850,722,557,77.1,27,22,/en/players/83e4643e/matchlogs/2018-2019/possession/Miha-Zajc-Match-Logs
561,Francesco Zampano,it,"DF,MF",Frosinone,24,1993,23.4,1155,56,355,493,401,34,991,16,36,44.4,17,0,735,5513,3451,795,666,83.8,23,26,/en/players/8e45910b/matchlogs/2018-2019/possession/Francesco-Zampano-Match-Logs
562,Nicolò Zaniolo,it,"MF,FW",Roma,19,1999,19.6,901,10,106,444,432,95,883,47,96,49.0,49,3,747,4923,2459,879,649,73.8,52,64,/en/players/9907b1c8/matchlogs/2018-2019/possession/Nicolo-Zaniolo-Match-Logs
563,Cristián Zapata,co,DF,Milan,31,1986,11.4,761,88,375,416,23,8,729,3,4,75.0,3,0,489,3029,1585,518,509,98.3,1,1,/en/players/b1deecf8/matchlogs/2018-2019/possession/Cristian-Zapata-Match-Logs
564,Duván Zapata,co,FW,Atalanta,27,1991,32.2,1297,30,67,493,829,320,1231,65,111,58.6,68,4,1033,7283,3957,1801,992,55.1,138,105,/en/players/d3de9af0/matchlogs/2018-2019/possession/Duvan-Zapata-Match-Logs
565,Simone Zaza,it,FW,Torino,27,1991,16.0,490,9,28,213,265,96,476,6,8,75.0,7,0,291,1455,569,695,346,49.8,54,22,/en/players/9592289a/matchlogs/2018-2019/possession/Simone-Zaza-Match-Logs
566,Marvin Zeegelaar,nl,DF,Udinese,27,1990,10.6,511,49,188,231,126,11,422,18,26,69.2,19,0,283,1741,977,279,233,83.5,7,15,/en/players/8abd0c03/matchlogs/2018-2019/possession/Marvin-Zeegelaar-Match-Logs
567,Piotr Zieliński,pl,"MF,FW",Napoli,24,1994,31.9,2356,32,294,1344,941,107,2310,52,81,64.2,55,3,1910,12348,7182,2163,1898,87.7,38,33,/en/players/a5296e55/matchlogs/2018-2019/possession/Piotr-Zielinski-Match-Logs
568,Ervin Zukanović,ba,DF,Genoa,31,1987,21.8,1210,135,525,650,137,24,1172,6,8,75.0,6,0,789,4243,2127,774,750,96.9,2,5,/en/players/1253a12e/matchlogs/2018-2019/possession/Ervin-Zukanovic-Match-Logs
569,Filip Đorđević,rs,FW,Chievo,30,1987,7.0,270,7,35,142,108,20,264,6,8,75.0,6,0,146,685,346,364,195,53.6,17,10,/en/players/dfb933e0/matchlogs/2018-2019/possession/Filip-Djordjevic-Match-Logs
570,Filip Đuričić,rs,"FW,MF",Sassuolo,26,1992,13.9,752,6,103,379,337,40,726,28,60,46.7,30,2,619,3961,2316,713,567,79.5,24,37,/en/players/eccbe56a/matchlogs/2018-2019/possession/Filip-Djuricic-Match-Logs
