Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
621,Stefan Simić,cz,DF,Frosinone,23,1995,0,,,,,0,,0,,13,,,,,,,,,,,,/en/players/b5365398/matchlogs/2018-2019/summary/Stefan-Simic-Match-Logs
622,Stefan Simić,cz,DF,Milan,23,1995,0,,,,,0,,0,,14,,,,,,,,,,,,/en/players/b5365398/matchlogs/2018-2019/summary/Stefan-Simic-Match-Logs
623,Wilfried Singo,ci,DF,Torino,17,2000,0,,,,,0,,0,,10,,,,,,,,,,,,/en/players/8b609c34/matchlogs/2018-2019/summary/Wilfried-Singo-Match-Logs
624,Salvatore Sirigu,it,GK,Torino,31,1987,36,"3,169",88,92.7,35.2,36,88,0,,0,1.64,48,35,+13,+0.37,-0.35,47.4,44.7,+2.7,+0.08,-0.35,/en/players/10dc46f0/matchlogs/2018-2019/summary/Salvatore-Sirigu-Match-Logs
625,Łukasz Skorupski,pl,GK,Bologna,27,1991,38,"3,420",90,100.0,38.0,38,90,0,,0,1.16,48,56,-8,-0.21,,47.3,46.5,+0.8,+0.02,,/en/players/ab4449d6/matchlogs/2018-2019/summary/Lukasz-Skorupski-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Milan Škriniar,sk,DF,Inter,23,1995,35,"3,150",90,92.1,35.0,35,90,0,,3,1.80,53,32,+21,+0.60,-0.40,60.8,36.2,+24.6,+0.70,-0.40,/en/players/30f5ffa9/matchlogs/2018-2019/summary/Milan-Skriniar-Match-Logs
627,Cédric Soares,pt,DF,Inter,26,1991,4,259,65,7.6,2.9,3,86,1,0,13,2.25,4,1,+3,+1.04,+0.44,4.1,1.0,+3.1,+1.08,+0.44,/en/players/839c14e1/matchlogs/2018-2019/summary/Cedric-Soares-Match-Logs
628,Danilo Soddimo,it,MF,Frosinone,30,1987,10,252,25,7.4,2.8,1,99,9,17,7,0.20,1,8,-7,-2.50,-1.56,2.3,6.9,-4.6,-1.64,-1.56,/en/players/098139eb/matchlogs/2018-2019/summary/Danilo-Soddimo-Match-Logs
629,Matteo Soncin,it,GK,Milan,17,2001,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/c5bf2290/matchlogs/2018-2019/summary/Matteo-Soncin-Match-Logs
630,Roberto Soriano,it,"MF,FW",Torino,27,1991,11,468,43,13.7,5.2,6,70,5,9,8,1.45,4,6,-2,-0.38,-0.90,6.5,4.7,+1.8,+0.34,-0.90,/en/players/9d4c45d6/matchlogs/2018-2019/summary/Roberto-Soriano-Match-Logs
631,Roberto Soriano,it,MF,Bologna,27,1991,17,"1,489",88,43.5,16.5,17,88,0,,1,1.82,27,19,+8,+0.48,+1.23,25.7,16.2,+9.5,+0.57,+1.23,/en/players/9d4c45d6/matchlogs/2018-2019/summary/Roberto-Soriano-Match-Logs
632,Stefano Sorrentino,it,GK,Chievo,39,1979,31,"2,789",90,81.5,31.0,31,90,0,,0,0.45,21,60,-39,-1.26,+0.31,31.9,48.9,-17.0,-0.55,+0.31,/en/players/048877f5/matchlogs/2018-2019/summary/Stefano-Sorrentino-Match-Logs
633,Riccardo Sottil,it,"FW,MF",Fiorentina,19,1999,2,20,10,0.6,0.2,0,,2,9,11,0.50,0,0,0,0.00,-0.05,0.4,0.2,+0.3,+1.27,-0.05,/en/players/94816803/matchlogs/2018-2019/summary/Riccardo-Sottil-Match-Logs
634,Marco Spina,it,MF,SPAL,18,2000,0,,,,,0,,0,,5,,,,,,,,,,,,/en/players/81d7f07f/matchlogs/2018-2019/summary/Marco-Spina-Match-Logs
635,Leonardo Spinazzola,it,DF,Juventus,25,1993,10,601,60,17.6,6.7,6,86,4,22,17,1.50,12,11,+1,+0.15,-1.10,8.9,6.2,+2.6,+0.39,-1.10,/en/players/3626daea/matchlogs/2018-2019/summary/Leonardo-Spinazzola-Match-Logs
636,Nicolás Spolli,ar,DF,Genoa,35,1983,7,538,77,15.7,6.0,7,77,0,,5,1.71,9,12,-3,-0.50,-0.03,7.2,9.6,-2.4,-0.41,-0.03,/en/players/9a560ebe/matchlogs/2018-2019/summary/Nicolas-Spolli-Match-Logs
637,Marco Sportiello,it,GK,Frosinone,26,1992,35,"3,150",90,92.1,35.0,35,90,0,,0,0.69,28,64,-36,-1.03,+0.30,31.3,57.4,-26.2,-0.75,+0.30,/en/players/ac4003af/matchlogs/2018-2019/summary/Marco-Sportiello-Match-Logs
638,Mattia Sprocati,it,"FW,MF",Parma,25,1992,16,644,40,18.8,7.2,5,85,11,20,21,0.69,9,10,-1,-0.14,+0.48,8.5,11.6,-3.1,-0.43,+0.48,/en/players/bdd0692f/matchlogs/2018-2019/summary/Mattia-Sprocati-Match-Logs
639,Darijo Srna,hr,DF,Cagliari,36,1982,26,"2,087",80,61.0,23.2,24,86,2,17,7,1.04,20,34,-14,-0.60,-0.33,23.1,39.3,-16.2,-0.70,-0.33,/en/players/edd6c8e9/matchlogs/2018-2019/summary/Darijo-Srna-Match-Logs
640,Mariusz Stępiński,pl,FW,Chievo,23,1995,35,"2,476",71,72.4,27.5,27,84,8,26,2,0.51,20,59,-39,-1.42,-0.37,26.8,44.5,-17.7,-0.65,-0.37,/en/players/7b536033/matchlogs/2018-2019/summary/Mariusz-Stepinski-Match-Logs
641,Ognjen Stijepović,me,MF,Sampdoria,18,1999,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/80ad4216/matchlogs/2018-2019/summary/Ognjen-Stijepovic-Match-Logs
642,Thomas Strakosha,al,GK,Lazio,23,1995,35,"3,150",90,92.1,35.0,35,90,0,,0,1.57,50,39,+11,+0.31,+0.65,52.9,37.1,+15.8,+0.45,+0.65,/en/players/339fe0e8/matchlogs/2018-2019/summary/Thomas-Strakosha-Match-Logs
643,Ivan Strinić,hr,DF,Milan,31,1987,0,,,,,0,,0,,7,,,,,,,,,,,,/en/players/52e2ef8f/matchlogs/2018-2019/summary/Ivan-Strinic-Match-Logs
644,Kevin Strootman,nl,MF,Roma,28,1990,1,90,90,2.6,1.0,1,90,0,,0,3.00,1,0,+1,+1.00,+0.54,1.5,0.7,+0.7,+0.71,+0.54,/en/players/ef2e5e1a/matchlogs/2018-2019/summary/Kevin-Strootman-Match-Logs
645,Jens Stryger Larsen,dk,"DF,MF",Udinese,27,1991,36,"3,234",90,94.6,35.9,36,90,0,,0,1.08,36,51,-15,-0.42,-0.90,39.5,53.9,-14.4,-0.40,-0.90,/en/players/f91e81c9/matchlogs/2018-2019/summary/Jens-Stryger-Larsen-Match-Logs
646,Leo Štulac,si,MF,Parma,23,1994,26,"1,452",56,42.5,16.1,17,81,9,8,5,1.19,15,19,-4,-0.25,+0.48,16.4,29.4,-13.0,-0.81,+0.48,/en/players/92948398/matchlogs/2018-2019/summary/Leo-Stulac-Match-Logs
647,Stefano Sturaro,it,MF,Genoa,25,1993,5,213,43,6.2,2.4,4,48,1,20,4,0.80,2,5,-3,-1.27,-0.85,1.6,4.0,-2.4,-1.02,-0.85,/en/players/2334478a/matchlogs/2018-2019/summary/Stefano-Sturaro-Match-Logs
648,Suso,es,"FW,MF",Milan,24,1993,35,"3,018",86,88.2,33.5,35,86,0,,1,1.80,51,33,+18,+0.54,+0.31,41.7,36.0,+5.7,+0.17,+0.31,/en/players/4e219ad2/matchlogs/2018-2019/summary/Suso-Match-Logs
649,Mattias Svanberg,se,MF,Bologna,19,1999,23,"1,176",51,34.4,13.1,13,77,10,18,14,1.09,15,24,-9,-0.69,-0.73,14.5,19.3,-4.8,-0.36,-0.73,/en/players/92d83c27/matchlogs/2018-2019/summary/Mattias-Svanberg-Match-Logs
650,Wojciech Szczęsny,pl,GK,Juventus,28,1990,28,"2,520",90,73.7,28.0,28,90,0,,10,2.54,55,20,+35,+1.25,+0.75,46.2,27.7,+18.5,+0.66,+0.75,/en/players/01b8a2b2/matchlogs/2018-2019/summary/Wojciech-Szczesny-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Strahinja Tanasijević,rs,DF,Chievo,21,1997,1,17,17,0.5,0.2,0,,1,16,23,0.50,1,1,0,0.00,+1.32,0.2,0.7,-0.6,-2.92,+1.32,/en/players/618ab91f/matchlogs/2018-2019/summary/Strahinja-Tanasijevic-Match-Logs
652,Júnior Tavares,br,DF,Sampdoria,21,1996,3,184,61,5.4,2.0,2,86,1,13,33,1.33,1,1,0,0.00,-0.25,1.7,1.2,+0.5,+0.23,-0.25,/en/players/f1675fdd/matchlogs/2018-2019/summary/Junior-Tavares-Match-Logs
653,Łukasz Teodorczyk,pl,"FW,MF",Udinese,27,1991,16,400,25,11.7,4.4,2,85,14,16,6,1.31,7,3,+4,+0.90,+1.44,5.6,5.8,-0.2,-0.04,+1.44,/en/players/7e81a17d/matchlogs/2018-2019/summary/Lukasz-Teodorczyk-Match-Logs
654,Hidde ter Avest,nl,"DF,MF",Udinese,21,1997,13,973,75,28.5,10.8,12,79,1,27,21,1.00,11,16,-5,-0.46,-0.13,9.5,17.5,-8.0,-0.74,-0.13,/en/players/18f9dbd0/matchlogs/2018-2019/summary/Hidde-ter-Avest-Match-Logs
655,Pietro Terracciano,it,GK,Empoli,28,1990,8,720,90,21.1,8.0,8,90,0,,12,0.63,5,10,-5,-0.62,-0.16,12.2,10.3,+1.8,+0.23,-0.16,/en/players/e1b0a70d/matchlogs/2018-2019/summary/Pietro-Terracciano-Match-Logs
656,Pietro Terracciano,it,GK,Fiorentina,28,1990,2,180,90,5.3,2.0,2,90,0,,14,0.50,2,3,-1,-0.50,-0.58,1.0,1.9,-1.0,-0.48,-0.58,/en/players/e1b0a70d/matchlogs/2018-2019/summary/Pietro-Terracciano-Match-Logs
657,Cyril Théréau,fr,FW,Fiorentina,35,1983,2,30,15,0.9,0.3,0,,2,14,15,0.50,0,0,0,0.00,-0.05,0.2,0.0,+0.2,+0.48,-0.05,/en/players/4d3ab428/matchlogs/2018-2019/summary/Cyril-Thereau-Match-Logs
658,Cyril Théréau,fr,"FW,MF",Cagliari,35,1983,5,131,26,3.8,1.5,1,73,4,15,8,1.20,3,3,0,0.00,+0.49,1.3,2.4,-1.0,-0.71,+0.49,/en/players/4d3ab428/matchlogs/2018-2019/summary/Cyril-Thereau-Match-Logs
659,Demba Thiam,sn,GK,SPAL,20,1998,0,,,,,0,,0,,12,,,,,,,,,,,,/en/players/0f47717b/matchlogs/2018-2019/summary/Demba-Thiam-Match-Logs
660,Rafael Tolói,br,DF,Atalanta,27,1990,21,"1,746",83,51.1,19.4,20,86,1,26,1,1.76,42,25,+17,+0.88,+0.12,35.7,22.1,+13.6,+0.70,+0.12,/en/players/c56dc39e/matchlogs/2018-2019/summary/Rafael-Toloi-Match-Logs
661,Nenad Tomović,rs,DF,Chievo,30,1987,10,739,74,21.6,8.2,9,77,1,45,11,0.50,6,20,-14,-1.71,-0.50,8.6,16.0,-7.4,-0.91,-0.50,/en/players/6aafdc27/matchlogs/2018-2019/summary/Nenad-Tomovic-Match-Logs
662,Lorenzo Tonelli,it,DF,Sampdoria,28,1990,19,"1,655",87,48.4,18.4,17,90,2,62,16,1.16,28,27,+1,+0.05,-0.35,19.5,28.3,-8.8,-0.48,-0.35,/en/players/8cc29864/matchlogs/2018-2019/summary/Lorenzo-Tonelli-Match-Logs
663,Emmanuel Torres,ar,FW,Milan,26,1992,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/e774f02a/matchlogs/2018-2019/summary/Emmanuel-Torres-Match-Logs
664,Simone Trimboli,it,MF,Sampdoria,16,2002,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/f5f21026/matchlogs/2018-2019/summary/Simone-Trimboli-Match-Logs
665,William Troost-Ekong,ng,DF,Udinese,24,1993,35,"3,064",88,89.6,34.0,35,88,0,,0,1.17,37,47,-10,-0.29,+0.72,39.0,50.3,-11.3,-0.33,+0.72,/en/players/7ed4921e/matchlogs/2018-2019/summary/William-Troost-Ekong-Match-Logs
666,Marcello Trotta,it,FW,Sassuolo,25,1992,1,6,6,0.2,0.1,0,,1,5,9,1.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,0.00,+0.18,/en/players/acdad0aa/matchlogs/2018-2019/summary/Marcello-Trotta-Match-Logs
667,Marcello Trotta,it,FW,Frosinone,25,1992,12,398,33,11.6,4.4,4,72,8,14,6,1.08,4,7,-3,-0.68,+0.42,6.1,7.0,-0.9,-0.21,+0.42,/en/players/acdad0aa/matchlogs/2018-2019/summary/Marcello-Trotta-Match-Logs
668,Franck Tsadjout,it,FW,Milan,19,1999,0,,,,,0,,0,,9,,,,,,,,,,,,/en/players/0588a092/matchlogs/2018-2019/summary/Franck-Tsadjout-Match-Logs
669,Marco Tumminello,it,"FW,DF",Atalanta,19,1998,2,9,5,0.3,0.1,0,,2,4,10,0.50,0,0,0,0.00,-0.82,0.1,0.1,+0.1,+0.56,-0.82,/en/players/5bdd44d8/matchlogs/2018-2019/summary/Marco-Tumminello-Match-Logs
670,Salih Uçan,tr,"MF,DF",Empoli,24,1994,14,259,19,7.6,2.9,1,91,13,13,21,0.79,5,8,-3,-1.04,-0.59,5.0,3.2,+1.9,+0.66,-0.59,/en/players/fe154b26/matchlogs/2018-2019/summary/Salih-Ucan-Match-Logs
671,Cengiz Ünder,tr,FW,Roma,21,1997,26,"1,375",53,40.2,15.3,17,72,9,16,4,1.73,29,17,+12,+0.79,+0.52,28.5,24.0,+4.5,+0.29,+0.52,/en/players/1880614f/matchlogs/2018-2019/summary/Cengiz-Under-Match-Logs
672,Joel Untersee,ch,DF,Empoli,24,1994,3,126,42,3.7,1.4,1,92,2,17,16,1.00,1,2,-1,-0.71,-0.22,1.7,1.9,-0.3,-0.19,-0.22,/en/players/3300c14c/matchlogs/2018-2019/summary/Joel-Untersee-Match-Logs
673,Karolis Uzėla,lt,MF,SPAL,18,2000,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/8dffb269/matchlogs/2018-2019/summary/Karolis-Uzela-Match-Logs
674,Mirko Valdifiori,it,MF,SPAL,32,1986,15,668,45,19.5,7.4,8,69,7,17,23,1.20,7,10,-3,-0.40,-0.11,10.1,11.4,-1.4,-0.18,-0.11,/en/players/c710f7d5/matchlogs/2018-2019/summary/Mirko-Valdifiori-Match-Logs
675,Borja Valero,es,MF,Inter,33,1985,27,"1,231",46,36.0,13.7,12,76,15,21,9,1.96,20,12,+8,+0.58,-0.07,21.1,13.0,+8.2,+0.60,-0.07,/en/players/0e21fc3c/matchlogs/2018-2019/summary/Borja-Valero-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Mattia Valoti,it,MF,SPAL,24,1993,24,"1,222",51,35.7,13.6,14,75,10,18,10,0.63,14,23,-9,-0.66,-0.54,14.1,18.4,-4.3,-0.32,-0.54,/en/players/c414df9d/matchlogs/2018-2019/summary/Mattia-Valoti-Match-Logs
677,Luca Valzania,it,MF,Frosinone,22,1996,13,897,69,26.2,10.0,11,76,2,30,6,0.62,6,17,-11,-1.10,-0.07,11.1,15.0,-3.9,-0.39,-0.07,/en/players/2b28ba9f/matchlogs/2018-2019/summary/Luca-Valzania-Match-Logs
678,Luca Valzania,it,"MF,FW",Atalanta,22,1996,2,73,37,2.1,0.8,1,54,1,19,17,0.50,3,2,+1,+1.23,+0.43,1.3,1.1,+0.3,+0.35,+0.43,/en/players/2b28ba9f/matchlogs/2018-2019/summary/Luca-Valzania-Match-Logs
679,Filip Vaško,sk,DF,Udinese,18,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/8ffe9134/matchlogs/2018-2019/summary/Filip-Vasko-Match-Logs
680,Matías Vecino,uy,MF,Inter,26,1991,30,"2,015",67,58.9,22.4,23,83,7,16,5,1.77,31,24,+7,+0.31,-0.78,35.4,27.6,+7.7,+0.35,-0.78,/en/players/44ac04e9/matchlogs/2018-2019/summary/Matias-Vecino-Match-Logs
681,Miguel Veloso,pt,MF,Genoa,32,1986,21,"1,257",60,36.8,14.0,14,79,7,22,7,0.90,13,17,-4,-0.29,+0.30,18.0,18.6,-0.6,-0.04,+0.30,/en/players/ab1ca213/matchlogs/2018-2019/summary/Miguel-Veloso-Match-Logs
682,Francesco Verde,it,MF,Frosinone,18,2000,0,,,,,0,,0,,5,,,,,,,,,,,,/en/players/781138c2/matchlogs/2018-2019/summary/Francesco-Verde-Match-Logs
683,Francesco Verde,it,FW,Cagliari,19,1999,1,12,12,0.4,0.1,0,,1,11,4,0.00,0,0,0,0.00,+0.48,0.0,0.0,0.0,-0.01,+0.48,/en/players/0497a545/matchlogs/2018-2019/summary/Francesco-Verde-Match-Logs
684,Simone Verdi,it,"MF,FW",Napoli,26,1992,22,704,32,20.6,7.8,9,56,13,16,8,2.09,15,10,+5,+0.64,-0.45,14.8,9.1,+5.6,+0.72,-0.45,/en/players/0375723e/matchlogs/2018-2019/summary/Simone-Verdi-Match-Logs
685,Jordan Veretout,fr,MF,Fiorentina,25,1993,33,"2,941",89,86.0,32.7,33,89,0,,0,0.97,36,39,-3,-0.09,-1.03,45.6,37.1,+8.5,+0.26,-1.03,/en/players/4a56052c/matchlogs/2018-2019/summary/Jordan-Veretout-Match-Logs
686,Freddie Veseli,al,DF,Empoli,25,1992,31,"2,539",82,74.2,28.2,28,90,3,5,5,1.06,35,53,-18,-0.64,-0.54,37.4,43.9,-6.4,-0.23,-0.54,/en/players/d541e703/matchlogs/2018-2019/summary/Freddie-Veseli-Match-Logs
687,Francesco Vicari,it,DF,SPAL,23,1994,28,"2,335",83,68.3,25.9,26,86,2,47,7,1.18,30,37,-7,-0.27,+0.14,27.9,34.0,-6.2,-0.24,+0.14,/en/players/de045b15/matchlogs/2018-2019/summary/Francesco-Vicari-Match-Logs
688,Ronaldo Vieira,gw,MF,Sampdoria,20,1998,14,599,43,17.5,6.7,6,84,8,12,24,1.71,13,12,+1,+0.15,-0.10,7.9,8.9,-1.0,-0.15,-0.10,/en/players/75e60d75/matchlogs/2018-2019/summary/Ronaldo-Vieira-Match-Logs
689,Emanuel Vignato,it,MF,Chievo,17,2000,10,655,66,19.2,7.3,8,74,2,32,12,0.60,3,12,-9,-1.24,+0.10,4.4,10.3,-5.9,-0.81,+0.10,/en/players/ec5dae45/matchlogs/2018-2019/summary/Emanuel-Vignato-Match-Logs
690,Caio Vinicius Pirana,br,GK,Bologna,19,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/c953f5f4/matchlogs/2018-2019/summary/Caio-Vinicius-Pirana-Match-Logs
691,Mattia Vitale,it,MF,SPAL,20,1997,0,,,,,0,,0,,6,,,,,,,,,,,,/en/players/8e4b894b/matchlogs/2018-2019/summary/Mattia-Vitale-Match-Logs
692,Federico Viviani,it,MF,SPAL,26,1992,0,,,,,0,,0,,11,,,,,,,,,,,,/en/players/2258c078/matchlogs/2018-2019/summary/Federico-Viviani-Match-Logs
693,Federico Viviani,it,MF,Frosinone,26,1992,5,337,67,9.9,3.7,5,67,0,,3,0.20,2,8,-6,-1.60,-0.61,3.2,4.6,-1.5,-0.39,-0.61,/en/players/2258c078/matchlogs/2018-2019/summary/Federico-Viviani-Match-Logs
694,Emiliano Viviano,it,GK,SPAL,32,1985,17,"1,524",90,44.6,16.9,17,90,0,,2,1.41,26,25,+1,+0.06,+0.68,18.2,22.0,-3.8,-0.22,+0.68,/en/players/03760df0/matchlogs/2018-2019/summary/Emiliano-Viviano-Match-Logs
695,Felipe Vizeu,br,"FW,DF",Udinese,21,1997,5,32,6,0.9,0.4,0,,5,5,12,0.00,0,1,-1,-2.81,-2.47,0.3,1.0,-0.7,-1.97,-2.47,/en/players/0412b9cd/matchlogs/2018-2019/summary/Felipe-Vizeu-Match-Logs
696,Dušan Vlahović,rs,"FW,MF",Fiorentina,18,2000,10,160,16,4.7,1.8,1,63,9,11,16,0.50,0,2,-2,-1.13,-1.24,2.5,1.4,+1.2,+0.66,-1.24,/en/players/79443529/matchlogs/2018-2019/summary/Dusan-Vlahovic-Match-Logs
697,Rai Vloet,nl,"FW,DF",Frosinone,23,1995,5,122,24,3.6,1.4,1,65,4,14,4,0.60,0,2,-2,-1.48,-0.44,1.0,2.2,-1.2,-0.85,-0.44,/en/players/b32e8c5f/matchlogs/2018-2019/summary/Rai-Vloet-Match-Logs
698,Rok Vodišek,si,GK,Genoa,19,1998,0,,,,,0,,0,,17,,,,,,,,,,,,/en/players/70451f65/matchlogs/2018-2019/summary/Rok-Vodisek-Match-Logs
699,Stefan de Vrij,nl,DF,Inter,26,1992,28,"2,520",90,73.7,28.0,28,90,0,,5,1.89,43,22,+21,+0.75,+0.45,49.9,25.1,+24.8,+0.89,+0.45,/en/players/d0d8dd44/matchlogs/2018-2019/summary/Stefan-de-Vrij-Match-Logs
700,Šime Vrsaljko,hr,DF,Inter,26,1992,10,727,73,21.3,8.1,8,88,2,12,5,2.00,11,7,+4,+0.50,-0.17,11.5,8.7,+2.7,+0.34,-0.17,/en/players/46a8347f/matchlogs/2018-2019/summary/Sime-Vrsaljko-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,Molla Wagué,ml,DF,Udinese,27,1991,2,95,48,2.8,1.1,1,91,1,4,14,0.00,1,2,-1,-0.95,-0.60,3.6,1.4,+2.2,+2.07,-0.60,/en/players/a440d8ca/matchlogs/2018-2019/summary/Molla-Wague-Match-Logs
702,Wallace,br,DF,Lazio,23,1994,16,"1,233",77,36.1,13.7,14,86,2,17,17,1.75,19,15,+4,+0.29,+0.05,21.2,14.3,+6.9,+0.51,+0.05,/en/players/d61b3354/matchlogs/2018-2019/summary/Wallace-Match-Logs
703,Ben Wilmot,eng,"DF,MF",Udinese,18,1999,5,199,40,5.8,2.2,2,69,3,21,12,1.00,1,4,-3,-1.36,-1.05,2.5,3.9,-1.4,-0.65,-1.05,/en/players/2876eaa3/matchlogs/2018-2019/summary/Ben-Wilmot-Match-Logs
704,Jamie Yayi Mpie,be,MF,Sampdoria,17,2001,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/1a8d3665/matchlogs/2018-2019/summary/Jamie-Yayi-Mpie-Match-Logs
705,Amin Younes,de,"FW,MF",Napoli,24,1993,12,498,42,14.6,5.5,6,67,6,16,6,2.08,12,10,+2,+0.36,-0.75,8.2,6.6,+1.6,+0.29,-0.75,/en/players/228f73ae/matchlogs/2018-2019/summary/Amin-Younes-Match-Logs
706,Miha Zajc,si,"FW,MF",Empoli,24,1994,20,"1,166",58,34.1,13.0,12,79,8,28,0,0.80,15,25,-10,-0.77,-0.41,18.4,17.7,+0.7,+0.05,-0.41,/en/players/83e4643e/matchlogs/2018-2019/summary/Miha-Zajc-Match-Logs
707,Francesco Zampano,it,"DF,MF",Frosinone,24,1993,27,"2,102",78,61.5,23.4,24,86,3,14,9,0.63,17,45,-28,-1.20,-0.38,21.0,37.1,-16.1,-0.69,-0.38,/en/players/8e45910b/matchlogs/2018-2019/summary/Francesco-Zampano-Match-Logs
708,Nicolò Zaniolo,it,"MF,FW",Roma,19,1999,27,"1,766",65,51.6,19.6,20,79,7,27,10,1.78,35,23,+12,+0.61,+0.29,31.8,28.3,+3.5,+0.18,+0.29,/en/players/9907b1c8/matchlogs/2018-2019/summary/Nicolo-Zaniolo-Match-Logs
709,Cristián Zapata,co,DF,Milan,31,1986,13,"1,026",79,30.0,11.4,12,84,1,22,16,1.92,13,9,+4,+0.35,-0.21,13.9,9.4,+4.5,+0.39,-0.21,/en/players/b1deecf8/matchlogs/2018-2019/summary/Cristian-Zapata-Match-Logs
710,Duván Zapata,co,FW,Atalanta,27,1991,37,"2,896",78,84.7,32.2,32,85,5,33,0,1.84,67,40,+27,+0.84,+0.15,56.7,35.5,+21.3,+0.66,+0.15,/en/players/d3de9af0/matchlogs/2018-2019/summary/Duvan-Zapata-Match-Logs
711,Simone Zaza,it,FW,Torino,27,1991,29,"1,437",50,42.0,16.0,11,87,18,27,6,1.55,26,17,+9,+0.56,+0.29,23.2,19.7,+3.5,+0.22,+0.29,/en/players/9592289a/matchlogs/2018-2019/summary/Simone-Zaza-Match-Logs
712,Karim Zedadka,fr,DF,Napoli,18,2000,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/2f45300d/matchlogs/2018-2019/summary/Karim-Zedadka-Match-Logs
713,Marvin Zeegelaar,nl,DF,Udinese,27,1990,12,956,80,28.0,10.6,10,87,2,41,5,1.42,15,19,-4,-0.38,-0.01,12.1,17.7,-5.6,-0.53,-0.01,/en/players/8abd0c03/matchlogs/2018-2019/summary/Marvin-Zeegelaar-Match-Logs
714,Piotr Zieliński,pl,"MF,FW",Napoli,24,1994,36,"2,875",80,84.1,31.9,33,85,3,21,1,2.08,58,30,+28,+0.88,-0.77,54.8,26.4,+28.4,+0.89,-0.77,/en/players/a5296e55/matchlogs/2018-2019/summary/Piotr-Zielinski-Match-Logs
715,Mauro Zitelli,it,DF,Lazio,18,2000,0,,,,,0,,0,,5,,,,,,,,,,,,/en/players/aedd51c9/matchlogs/2018-2019/summary/Mauro-Zitelli-Match-Logs
716,Ervin Zukanović,ba,DF,Genoa,31,1987,25,"1,960",78,57.3,21.8,22,87,3,14,10,1.08,21,34,-13,-0.60,-0.29,25.3,27.1,-1.8,-0.08,-0.29,/en/players/1253a12e/matchlogs/2018-2019/summary/Ervin-Zukanovic-Match-Logs
717,Filip Đorđević,rs,FW,Chievo,30,1987,13,634,49,18.5,7.0,6,80,7,22,10,0.62,3,13,-10,-1.42,-0.13,8.3,9.7,-1.4,-0.20,-0.13,/en/players/dfb933e0/matchlogs/2018-2019/summary/Filip-Djordjevic-Match-Logs
718,Filip Đuričić,rs,"FW,MF",Sassuolo,26,1992,23,"1,252",54,36.6,13.9,16,69,7,22,12,0.74,12,18,-6,-0.43,-0.39,14.2,20.4,-6.2,-0.45,-0.39,/en/players/eccbe56a/matchlogs/2018-2019/summary/Filip-Djuricic-Match-Logs
